query,sku,offer_id,name,position,demand,views,orders,gmv,our_price,margin_own_live,in_campaign,bid,action
hp,5260882772,3766X2,"Комплект картриджей W2070X (2 шт.) на 3000 страниц для принтеров HP Color Laser 150a, HP Color Laser 150nw",22,121,1,0,0,6215.0,46.38,False,,широкая_фраза
hp,5262381144,3908X6,"Комплект картриджей W2070A (6 шт.) на 6000 страниц для принтеров HP Color Laser 150a, HP Color Laser 150nw",17,121,1,0,0,16789.0,54.5,False,,широкая_фраза
hp,5280199221,5660X2,"Комплект чернил универсальные пигментные HP BK 100 мл. (2 шт.) на 200мл. для принтеров HP DeskJet GT5820, Ink Tank 115, Ink Tank 315, SmartTank 500",13,121,1,0,0,2557.0,40.26,False,,широкая_фраза
hp,5292892209,7129X2,"Комплект тонера W2070A (2 шт.) на 200мл. для принтеров HP Color Laser 150a, HP Color Laser 150nw",20,121,1,0,0,6418.0,46.55,False,,широкая_фраза
hp,652454626,0328,"Картридж 178XL для принтеров HP PhotoSmart B109c, DeskJet 3070A, PhotoSmart 5510, PhotoSmart Plus B210b, DeskJet 3070A",5,121,1,0,0,827.0,31.04,True,10.0,широкая_фраза
hp,652456833,3898,"Картридж №912XL Bk для принтеров HP OfficeJet 8012, OfficeJet 8013, OfficeJet Pro 8023 черный",2,121,1,0,0,2764.0,41.19,False,,широкая_фраза
hp,652550539,2183,"Картридж 953XLBK для принтеров HP OfficeJet Pro 7720, OfficeJet Pro 7730 черный",23,121,1,0,0,2078.0,32.4,True,12.0,широкая_фраза
hp,863418800,4214,"Картриджи W2210X-W2213X (HP 207X) с чипом для принтеров HP Pro M255DW, M283FDW, M282NW",15,121,2,0,0,10885.0,34.51,True,12.0,широкая_фраза
hp,864225717,1283,"Картриджи CF410A-CF413A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw",25,121,1,0,0,9458.0,33.71,True,22.0,широкая_фраза
hp,866443793,2156,"Картриджи CF540A-CF543A для принтеров HP LaserJet Pro Color M254dw, LJ Pro Color M280nw",65,121,2,0,0,8104.0,33.54,True,12.0,широкая_фраза
hp,870872375,2280,"Картриджи CF530A-CF533A для принтеров hp color laserjet pro mfp m180n, hp m181fw,",7,121,1,0,0,8878.0,30.36,False,,широкая_фраза
hp,870872491,2187,"Картриджи №953XL для принтеров HP OfficeJet Pro 7720, OfficeJet Pro 7730",4,121,1,0,0,5042.0,35.71,False,,широкая_фраза
hp,874375708,4278,"Картриджи W2410A-W2413A для принтеров HP Color LaserJet Pro M155a, Color LaserJet Pro M155nw",9,121,1,0,0,9354.0,29.5,True,14.0,широкая_фраза
hp,5237346972,0808X6,"Комплект картриджей CE410A (6 шт.) на 14400 страниц для принтеров HP Color LaserJet Pro 300 M351a, M375nw, HP M451dn, HP-M451dw, HPM451nw, HP MFP M475dn",11,121,1,0,0,20817.0,54.71,False,,широкая_фраза
hp,5237350704,0808X2,"Комплект картриджей CE410A (2 шт.) на 4800 страниц для принтеров HP Color LaserJet Pro 300 M351a, M375nw, HP M451dn, HP-M451dw, HPM451nw, HP MFP M475dn",15,121,1,0,0,7325.0,46.81,False,,широкая_фраза
hp,5239643990,0958X2,"Комплект картриджей 711BK (2 шт.) на 160мл. для принтеров HP DesignJet T120, DJ-T125, DJ T130, DJ T520",26,121,1,0,0,2949.0,41.93,False,,широкая_фраза
hp,5239615439,0894X2,"Комплект картриджей 655BK (2 шт.) на 1100 страниц для принтеров HP DeskJet Ink Advantage 4625, DJ 3525, DJ 4615, DJ 5525, DJ 6525",18,121,1,0,0,1714.0,34.89,False,,широкая_фраза
dc-dc,4527379420,43713,Фотобарабан для Xerox DC-700,256,121,4,0,0,24423.0,33.23,True,12.0,не_видны
hp,5237366920,0764X2,"Комплект картриджей CE410X (2 шт.) на 8000 страниц для принтеров HP Color LaserJet Pro 300 M351a, M375nw, HP M451dn, HP-M451dw, HPM451nw, HP MFP M475dn",24,121,1,0,0,7387.0,46.91,False,,широкая_фраза
hp,5237365753,0764X10,"Комплект картриджей CE410X (10 шт.) на 40000 страниц для принтеров HP Color LaserJet Pro 300 M351a, M375nw, HP M451dn, HP-M451dw, HPM451nw, HP MFP M475dn",28,121,1,0,0,33048.0,56.3,False,,широкая_фраза
hp,1153807024,3083,"Картридж 903XL для принтеров HP OfficeJet 6950, OfficeJet Pro 6960 черный",8,121,1,0,0,1740.0,23.97,True,10.0,широкая_фраза
hp,1851840003,5833,Картридж W2000X-W2003X для принтеров HP Color LJ M751,14,121,1,0,0,55270.0,31.09,True,12.0,широкая_фраза
hp,1851963195,5824,"Фотобарабан W2004A для принтеров HP Color LJ M751, LJ M776 черный",3,121,1,0,0,13088.0,30.91,True,14.0,широкая_фраза
hp,5237130550,0197X2,"Комплект картриджей 131 (2 шт.) на 960 страниц для принтеров HP DeskJet 460, DeskJet460c, OfficeJet 100, OfficeJet 150, PhotoSmart 2573, PhotoSmart2575, PSC-1510, PSC-1513",16,121,1,0,0,5423.0,43.97,False,,широкая_фраза
hp,5237153556,0198X2,"Комплект картриджей 140XL (2 шт.) на 2000 страниц для принтеров HP DeskJet D4260, DeskJetD4263, OfficeJet J5730",12,121,1,0,0,7247.0,46.98,False,,широкая_фраза
w203,907612978,3913,"Картриджи W2030A-W2033A (№415A) для принтеров HP Color LaserJet M454dn, LJ Pro M454dw, M480f, M479dw, M479fdw",53,119,22,0,0,9586.0,35.8,True,14.0,широкая_фраза
mlp,4480270540,07086,Картридж для Samsung ML-2250,26,117,7,0,0,4935.0,34.74,True,12.0,широкая_фраза
mlp,4451992458,02743,Картридж для Samsung SCX-3400,28,117,6,0,0,2872.0,38.73,True,8.0,широкая_фраза
картридж для принтера,4451944923,015124,Картридж для Epson Stylus TX210,87,116,1,0,0,729.0,46.22,True,10.0,не_видны
sharp,4527379968,45268,Картридж для Sharp MX-4060,86,116,7,0,0,8795.0,34.29,True,8.0,широкая_фраза
dc-dc,864225563,1074,"Картридж 006R01449 для принтеров Xerox и Phaser DC 240, Phaser DC 242, WC 7655, WC 7665 черный",63,116,5,0,0,15349.0,34.43,True,13.0,не_видны
тонер для принтера pantum,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",19,113,24,1,616,1724.0,41.67,True,30.0,поднять_ставку
sharp,4481054787,10702,Картридж для Sharp AR-5620,73,111,5,0,0,6115.0,35.38,True,12.0,широкая_фраза
sharp,4481055027,10683,Картридж для Sharp AR-M236,104,111,5,0,0,8020.0,35.11,True,12.0,широкая_фраза
sharp,4481054931,10705,Картридж для Sharp MX-M202,61,111,6,0,0,6118.0,35.39,True,12.0,широкая_фраза
sharp,4481053606,10706,Картридж для Sharp MX-M232,63,111,6,0,0,6115.0,35.38,True,12.0,широкая_фраза
sharp,4481054582,10684,Картридж для Sharp AR-M276,107,111,5,0,0,8018.0,35.1,True,12.0,широкая_фраза
sharp,4507507534,30166,Картридж для Sharp MX-M453,141,111,4,0,0,9839.0,33.25,True,12.0,широкая_фраза
sharp,4492512856,21151,Картридж для Sharp AR-5726,83,111,4,0,0,9188.0,34.44,True,12.0,широкая_фраза
sharp,4492410431,21106,Картридж для Sharp AR-6026N,83,111,5,0,0,5325.0,34.6,True,12.0,широкая_фраза
sharp,4492382050,21158,Картридж для Sharp MX-M316,104,111,5,0,0,9182.0,34.43,True,12.0,широкая_фраза
sharp,4481056308,10694,Картридж для Sharp AR-151,104,111,4,0,0,8888.0,34.32,True,12.0,широкая_фраза
sharp,4481056186,10681,Картридж для Sharp AR-235,104,111,4,0,0,8019.0,35.1,True,12.0,широкая_фраза
sharp,4481055305,10692,Картридж для Sharp AR-121e,110,111,4,0,0,8888.0,34.32,True,12.0,широкая_фраза
sharp,4481055303,10697,Картридж для Sharp AR-156,115,111,4,0,0,8892.0,34.33,True,12.0,широкая_фраза
sharp,4481054782,106910,Картридж для Sharp AR-153e,137,111,4,0,0,8888.0,34.32,True,12.0,широкая_фраза
sharp,4543083105,63604,Тонер-картридж для Sharp MX-M564,111,111,5,0,0,10934.0,33.58,True,12.0,широкая_фраза
sharp,4543079704,63606,Тонер-картридж для Sharp MX-560GT,132,111,4,0,0,10934.0,33.58,True,12.0,широкая_фраза
sharp,4543079237,63605,Тонер-картридж для Sharp MX-M565,150,111,4,0,0,10937.0,33.59,True,12.0,широкая_фраза
sharp,4543077792,63602,Тонер-картридж для Sharp MX-M464,122,111,4,0,0,10934.0,33.58,True,12.0,широкая_фраза
sharp,4527412567,57515,Тонер-картридж для Sharp BP-20C20EU,122,111,3,0,0,7364.0,35.48,True,8.0,широкая_фраза
sharp,4527404934,55956,Тонер-картридж для Sharp MX-3110,107,111,3,0,0,11628.0,33.76,True,12.0,широкая_фраза
sharp,4507512616,30168,Картридж для Sharp MX-M503,152,111,3,0,0,9839.0,33.25,True,12.0,широкая_фраза
sharp,4481055283,10691,Картридж для Sharp AR-121,116,111,4,0,0,8889.0,34.33,True,12.0,широкая_фраза
sharp,4481053267,10693,Картридж для Sharp AR-150,105,111,4,0,0,8890.0,34.33,True,12.0,широкая_фраза
sharp,4481053627,10703,Картридж для Sharp AR-5623,69,111,5,0,0,6117.0,35.39,True,12.0,широкая_фраза
sharp,4481053701,10682,Картридж для Sharp AR-275G,74,111,7,0,0,8018.0,35.1,True,12.0,широкая_фраза
sharp,4481053805,10698,Картридж для Sharp AR-157e,113,111,4,0,0,8888.0,34.32,True,12.0,широкая_фраза
sharp,4481054303,10699,Картридж для Sharp AR-122e,114,111,4,0,0,8893.0,34.34,True,12.0,широкая_фраза
картриджи для принтера,863386191,3435,"Картриджи TN-217 для принтеров Brother DCP-L3550CDW, HL-L3230CDW, hl-l3270cdw, MFC-L3770CDW",21,110,23,0,0,7646.0,41.86,True,45.0,поднять_ставку
pantum,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",48,107,4,0,0,1724.0,41.67,True,30.0,широкая_фраза
картридж для принтера canon 445 и 446,5262898620,3945X10,"Комплект картриджей 057 (10 шт.) на 31000 страниц для принтеров Canon i-SENSYS LBP-220, LBP 223 dw, MF-443, MF445, MF 446x, MF 449x",75,106,4,0,0,28229.0,56.2,False,,не_видны
sharp,4543077120,63616,Фотобарабан для Sharp MX-3560N,74,106,4,0,0,38459.0,33.71,True,12.0,широкая_фраза
картридж для принтера canon 445 и 446,5262902174,3945X6,"Комплект картриджей 057 (6 шт.) на 18600 страниц для принтеров Canon i-SENSYS LBP-220, LBP 223 dw, MF-443, MF445, MF 446x, MF 449x",123,106,2,0,0,17933.0,54.59,False,,не_видны
картридж для принтера canon 445 и 446,5258648035,3486X6,"Комплект картриджей PG-445XL (6 шт.) на 2400 страниц для принтеров Canon Pixma iP2840, PixmaiP2845",75,106,6,0,0,28609.0,54.82,False,,не_видны
h m,1277712843,5309,"Тонер TN-420H для принтеров M6700D, M6800FDW, M7100DN, M7200FD, M7300FDN, P3010D, P3300DN черный",17,105,11,0,0,1724.0,41.67,True,30.0,широкая_фраза
5050,863431732,0375,"Картриджи 716 для принтеров Canon i-SENSYS LBP-5050, MF-8030CN, MF8040CN, MF-8050CN, MF8080CW",25,104,1,0,0,5071.0,33.6,True,8.0,широкая_фраза
картридж для принтера,2463013586,6266,"Картридж W2220A-W2223A для принтеров HP Color LaserJet Pro 3203, LJ Pro 3288",15,103,1,0,0,32900.0,28.9,True,12.0,поднять_ставку
печати,1719404303,5624,Картриджи TK-5370 для принтеров Kyocera ECOSYS MA3500cifx,78,103,4,0,0,12407.0,30.05,True,45.0,широкая_фраза
9070,4543081728,63562,Тонер-картридж для Xerox PrimeLink C9070,18,102,1,0,0,15349.0,34.43,True,8.0,широкая_фраза
печати,1510947813,5378,"Картриджи 069H для принтеров Canon i-SENSYS LBP-673Cdw, MF752Cdw, MF754Cdw",58,102,2,0,0,14890.0,27.44,True,23.0,широкая_фраза
печати,1547263981,5422,"Картриджи 067H с чипом для принтеров Canon LBP631CW, LBP633Cdw, MF651Cw, MF655Cdw, MF657Cdw",144,102,1,0,0,10445.0,28.78,True,22.0,широкая_фраза
печати,864225717,1283,"Картриджи CF410A-CF413A для принтеров HP LJ Color Pro M377dw, M452dn, M452nw, M477fdn, M477fdw",25,100,1,0,0,9458.0,33.71,True,22.0,широкая_фраза
печати,870872516,2415,"Картриджи TK-8115 для принтеров Kyocera Ecosys M8124cidn, M8130cidn",37,100,1,0,0,10792.0,28.34,True,25.0,широкая_фраза
3070,874374002,4527,"Картридж MX-61GTCA для принтеров Sharp и MX-3050, MX 3060, MX3070, MX-3550, MX3560, MX 3570, MX 4060, MX4070 MX5070 MX 6050 голубой",8,99,2,0,0,7423.0,35.5,True,8.0,широкая_фраза
3070,863431331,0343,"Картриджи 178XL для принтеров HP DeskJet 3070A, DESKJET 3522 E, DeskJet3524, PhotoSmart 5510, PhotoSmart5515",113,99,1,0,0,2967.0,37.4,True,8.0,широкая_фраза
3070,874373689,4526,"Картридж MX-61GTBA для принтеров Sharp и MX-3050, MX 3060, MX3070, MX-3550, MX3560, MX 3570, MX 4060, MX4070 MX5070 MX 6050 черный",33,99,3,0,0,8793.0,34.28,True,8.0,широкая_фраза
sharp,874373689,4526,"Картридж MX-61GTBA для принтеров Sharp и MX-3050, MX 3060, MX3070, MX-3550, MX3560, MX 3570, MX 4060, MX4070 MX5070 MX 6050 черный",57,99,7,0,0,8793.0,34.28,True,8.0,широкая_фраза
3070,4527381538,45263,Картридж для Sharp MX-3070,67,99,1,0,0,8797.0,34.3,True,8.0,широкая_фраза
panasonic,5239413718,0731X10,"Комплект картриджей KX-FAT400A (10 шт.) на 18000 страниц для принтеров Panasonic KX-MB1500, KX-MB1520RU",0,98,1,0,0,58880.0,56.2,False,,широкая_фраза
bra,3556714395,4770,"Картридж M21-750499 для принтеров Brady BMP 21-LAB, BMP 21-PLUS",100,98,4,0,0,3780.0,35.66,True,12.0,широкая_фраза
чернила для принтера epson,904479374,2611,"Чернила T664 для принтеров Epson L100, L110, L130, L1300, L200, L210, L220, L222 L300 L3050 L310 L312 L350 L355 L362 L364 L382 L386 L455 L456 L486 L550 L555 L565 L566 L605 L655",121,95,1,0,0,2659.0,33.6,True,12.0,не_видны
dudu,874376603,4372,"Фотобарабан 013R00656 DU для принтеров Xerox DC-700, DCP-700, DCP 770 цветной",77,94,2,0,0,22982.0,33.15,True,12.0,широкая_фраза
tl-c2310h,3557209592,6383,Картридж TL-C2310H для принтеров BM2300 черный,66,94,6,0,0,8313.0,34.07,True,12.0,не_видны
